left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-366.2512781139935,0.6684969025908662,-366.3780523071027,-13.04589967702404,-366.302490234375,-4.871615886688232
-364.68959653455624,0.6804439286053405,-364.8109044974815,-13.033382178168939,-364.73883056640625,-4.8854475021362305
-363.1249879255225,0.692893083924516,-363.24970058181,-13.022001161625656,-363.17584228515625,-4.899660110473633
-361.5634853899625,0.7049339379997557,-361.6820614412879,-13.009357629941725,-361.612060546875,-4.913180828094482
-359.9991136652315,0.7169401705386287,-360.11968902303926,-12.996710238213218,-360.0487365722656,-4.926926136016846
-358.4366926622683,0.7289566642670176,-358.5553549721213,-12.984962210691663,-358.4857482910156,-4.940450191497803
-356.87463002628095,0.7414649117679257,-356.99118639338053,-12.972332782076037,-356.92303466796875,-4.953732013702393
-355.31356687449204,0.7535471802320686,-355.42499675855015,-12.959520147832428,-355.36004638671875,-4.966432571411133
-353.748943651659,0.765647906153772,-353.86466153936544,-12.947656191622254,-353.79742431640625,-4.979618549346924
-352.1861379728877,0.7782474012999989,-352.3019918187285,-12.934991173223839,-352.2348937988281,-4.992819309234619
-350.62271499400066,0.7903072641039097,-350.74038213348996,-12.92227307108599,-350.6724548339844,-5.006226539611816
-349.06152598632417,0.8023624128662723,-349.17689610340864,-12.910965596693151,-349.1105041503906,-5.019367218017578
-347.49881809872295,0.8148615526845226,-347.6134560360032,-12.898510268601774,-347.5476989746094,-5.032431602478027
-345.9364035406941,0.8267038865000353,-346.050634660861,-12.88581823829588,-345.9853210449219,-5.045446872711182
-344.37290175799353,0.8386014350766011,-344.4916014728421,-12.874630921803114,-344.4239501953125,-5.058961868286133
-342.8125667374718,0.8509194690385069,-342.9268751279173,-12.862135611163737,-342.8619384765625,-5.071982383728027
-341.2496212275722,0.8626831639097832,-341.36665037633173,-12.849754806109747,-341.3003845214844,-5.0853095054626465
-339.68779447019483,0.8743309912793551,-339.80376422105786,-12.83721377110274,-339.7383117675781,-5.0985212326049805
-338.12420930499934,0.8858942832064756,-338.24524033947495,-12.825779836196464,-338.1771545410156,-5.112301349639893
-336.56299821591216,0.8978710151883371,-336.6831483964336,-12.813612479220513,-336.61578369140625,-5.125983238220215
-335.00187381772935,0.9092170111816591,-335.1192364339845,-12.80128780127237,-335.05364990234375,-5.139355182647705
-333.4350828773377,0.9204416676071867,-333.5646640192995,-12.790584946205382,-333.49249267578125,-5.154109477996826
-331.86809515755954,0.9319113805225747,-332.010805435766,-12.779132215591398,-331.9316101074219,-5.170355796813965
-330.3025496926978,0.9429691960199715,-330.455436858491,-12.768214575707812,-330.37091064453125,-5.187758445739746
-328.7353125471335,0.9539762689097149,-328.9005320800399,-12.758545607085761,-328.8095397949219,-5.206571102142334
-327.1657393623496,0.9652065158385756,-327.3479199841476,-12.746500116987246,-327.2480163574219,-5.227318286895752
-325.5960097502558,0.9756605260083484,-325.7965535527029,-12.73515079554959,-325.68707275390625,-5.250149726867676
-324.0276207001793,0.9858574056071445,-324.2428352316055,-12.721420869565323,-324.12591552734375,-5.274661064147949
-322.4589617943175,0.9960918421610776,-322.6903185281203,-12.70726752654009,-322.5652770996094,-5.301009654998779
-320.88810281029214,1.0057455290879842,-321.1405671801835,-12.694448858052947,-321.0048522949219,-5.3297648429870605
-319.31925536090773,1.0152297304610416,-319.588989090144,-12.680415182304213,-319.44482421875,-5.360489368438721
-317.7551665902582,1.024837254209424,-318.03194889327887,-12.666641695755526,-317.8848876953125,-5.392024517059326
-316.18751283272076,1.0334327837785997,-316.47877261993625,-12.65376477611035,-316.324951171875,-5.425219535827637
-314.62084097749096,1.0414069181196082,-314.92441339493234,-12.638932057657387,-314.7651062011719,-5.459833145141602
-313.0522014848649,1.0491778827849885,-313.37524374449106,-12.624432536246914,-313.20684814453125,-5.496647357940674
-311.4863303423763,1.0561540383808818,-311.8228865031722,-12.612555221832263,-311.64862060546875,-5.535014629364014
-309.9208856115537,1.0626736870199673,-310.26927169986624,-12.601264984089589,-310.0901184082031,-5.574751377105713
-308.35306321924713,1.068918235873186,-308.72193393254247,-12.591241488883925,-308.5335998535156,-5.6167826652526855
-306.7867292673271,1.0743802995382064,-307.17206335442194,-12.583699699172808,-306.97674560546875,-5.660706043243408
-305.22032436806296,1.0802494998542054,-305.62115680011107,-12.575894641272464,-305.4195251464844,-5.706413269042969
-303.65613855010173,1.086953987226674,-304.0693252495474,-12.569750290423645,-303.86309814453125,-5.753503322601318
-302.0930297074738,1.0922305618489085,-302.5166007246134,-12.566229391943203,-302.30682373046875,-5.8017659187316895
-300.52583041276233,1.09518915969858,-300.9702222628939,-12.56413113612138,-300.7518615722656,-5.852355003356934
-298.9600507718041,1.0950838165501935,-299.422990480894,-12.564344214315122,-299.1972961425781,-5.905041694641113
-297.3955417026275,1.0941444670487375,-297.8743480746952,-12.567163751437624,-297.64276123046875,-5.9595255851745605
-295.82634759024444,1.0956146670616134,-296.3300714707757,-12.57081114152416,-296.0885009765625,-6.016813278198242
-294.25912970977646,1.0970210431669516,-294.7842359262999,-12.575393154623459,-294.5346374511719,-6.076491355895996
-292.6918996403541,1.0856315677069626,-293.24125061737163,-12.582446445952964,-292.9822692871094,-6.138884544372559
-291.12688841346414,1.058322975534109,-291.6995538646787,-12.588355744302545,-291.431640625,-6.203954696655273
-289.56605513368845,1.0133556379901139,-290.16234356061614,-12.595721021361207,-289.88525390625,-6.271710395812988
-288.0160323936326,0.9441664705972679,-288.62507637897824,-12.605006745893231,-288.343505859375,-6.341012954711914
-286.4709184115587,0.8641001806524615,-287.0947240621854,-12.617783189930659,-286.8075866699219,-6.412079811096191
-284.9359724754986,0.7692563536503858,-285.56557291538,-12.633275813396342,-285.2767028808594,-6.483994960784912
-283.4085705490939,0.6686846921783278,-284.0380446411787,-12.65013962736654,-283.7500305175781,-6.556148529052734
-281.8888364434974,0.5660910119207152,-282.51280104522993,-12.667759781209345,-282.22802734375,-6.6279096603393555
-280.37159421559744,0.45271531600965,-280.9987782052707,-12.688361342890545,-280.7129821777344,-6.700218200683594
-278.85817078537207,0.33219595053622,-279.4897994105043,-12.714220661658914,-279.2021789550781,-6.773362159729004
-277.34859166450593,0.2073415534592078,-277.9873273572055,-12.747223888036116,-277.6964416503906,-6.847603797912598
-275.84540692023364,0.07491437361050846,-276.4877370398123,-12.788517271334321,-276.19482421875,-6.922586441040039
-274.28274728882866,-0.06764763219124248,-274.91740471290245,-12.838180095546107,-274.6272888183594,-7.00048828125
-272.7153208663031,-0.21405470067423327,-273.36181929090253,-12.893797705463665,-273.0653991699219,-7.0801239013671875
-271.1625194684395,-0.3679739629442702,-271.8046144602478,-12.95722425877085,-271.5089111328125,-7.159510135650635
-269.6056002207055,-0.5276071687053161,-270.26048344716503,-13.028783352713916,-269.957275390625,-7.240793704986572
-268.0601304471573,-0.6910844607095035,-268.7182021325776,-13.112373356195718,-268.4114685058594,-7.322689533233643
-266.5203872912257,-0.8616230005271577,-267.1792286332769,-13.206684122454789,-266.8695983886719,-7.404977321624756
-264.992354130254,-1.0368020320437052,-265.6428642926791,-13.309953295520398,-265.3341979980469,-7.486357688903809
-263.4646921374056,-1.2216557828796155,-264.1172841087935,-13.425176608405406,-263.8040771484375,-7.568181991577148
-261.94341646957787,-1.4096310465538178,-262.59399824510785,-13.548676343926308,-262.2778625488281,-7.649978160858154
-260.4274733496378,-1.598335236648654,-261.07755157045483,-13.679586077463583,-260.75750732421875,-7.731786727905273
-258.9131893957512,-1.7859299377394446,-259.5676251259531,-13.818654378644464,-259.2410583496094,-7.814263343811035
-257.41314183080317,-1.9726939755092037,-258.05740953629953,-13.967465457607243,-257.73126220703125,-7.895358085632324
-255.9090594702702,-2.1611937010978526,-256.560663028461,-14.124004804759078,-256.2258605957031,-7.97735595703125
-254.41187131758502,-2.349289727589447,-255.06503074819693,-14.286849634502431,-254.72430419921875,-8.059513092041016
-252.85142990561548,-2.5454049306973614,-253.5120278224917,-14.461829066827267,-253.1619110107422,-8.146125793457031
-251.2923101286119,-2.739465329504685,-251.96553077440413,-14.6396968722958,-251.60316467285156,-8.234307289123535
-249.74697318123077,-2.929030593579979,-250.4162140244193,-14.82133461209419,-250.05044555664062,-8.321686744689941
-248.19610196049274,-3.115268522770502,-248.8836019890916,-15.009457876954357,-248.50221252441406,-8.411176681518555
-246.64930051390414,-3.300012652573054,-247.35204172904113,-15.201073834672805,-246.9564971923828,-8.502449035644531
-245.1062599854585,-3.482927893551815,-245.82076437156266,-15.397512483830791,-245.41282653808594,-8.59502124786377
-243.55598346553077,-3.6701657309556444,-244.29197805761305,-15.600454145339642,-243.86569213867188,-8.690465927124023
-242.0026808274746,-3.86175825359465,-242.75271382001964,-15.807031196275624,-242.31199645996094,-8.788021087646484
-240.45680977204464,-4.053122744974925,-241.22201659749194,-16.017632806300504,-240.76596069335938,-8.886899948120117
-238.91833543801093,-4.247225107930978,-239.69913743460384,-16.233051259062563,-239.22711181640625,-8.987146377563477
-237.3816851349412,-4.442982761465023,-238.1888102462986,-16.451715958555408,-237.69403076171875,-9.090187072753906
-235.85643821939556,-4.639568439286241,-236.68478301623963,-16.674078779878993,-236.1699981689453,-9.195087432861328
-234.3368162500075,-4.835229035658679,-235.18590206846798,-16.9019167306145,-234.651123046875,-9.30196475982666
-232.82445013957184,-5.0389163595992486,-233.69865706263022,-17.133187418537155,-233.14048767089844,-9.411157608032227
-231.31799550216417,-5.248760896368553,-232.2188213598323,-17.36818409414038,-231.6356964111328,-9.5230073928833
-229.81627172085285,-5.459500138335401,-230.75318058130162,-17.60554175947007,-230.1386260986328,-9.638486862182617
-228.257551288626,-5.675530510482896,-229.23138660801723,-17.857366363463886,-228.58428955078125,-9.76274299621582
-226.70228011275447,-5.881636628692842,-227.72230084450973,-18.110490719350306,-227.03677368164062,-9.891822814941406
-225.15429872345703,-6.0743216254123915,-226.221523427978,-18.365928513885052,-225.4973602294922,-10.025483131408691
-223.61716820666132,-6.2489801841361405,-224.71702264064814,-18.62602230384819,-223.96485900878906,-10.161664962768555
-222.08209608668093,-6.41503398833817,-223.22619419851836,-18.887590987662406,-222.43861389160156,-10.301666259765625
-220.56136229414534,-6.574178048481155,-221.73061110502778,-19.152481070105672,-220.9209747314453,-10.442742347717285
-219.04257776796388,-6.737942715349565,-220.25340665249252,-19.419124037157843,-219.41009521484375,-10.587004661560059
-217.53284723591764,-6.907106708901115,-218.7810824595185,-19.689917526418732,-217.90652465820312,-10.733827590942383
-216.03192865546453,-7.075362716667504,-217.31126384017244,-19.9628718464386,-216.40985107421875,-10.882401466369629
-214.47557913684966,-7.252988464370068,-215.7965056136704,-20.248784871334493,-214.86048889160156,-11.03988265991211
-212.92920800035026,-7.4327761773654295,-214.28604035686195,-20.537610765489156,-213.31919860839844,-11.199462890625
-211.39165351799156,-7.616463147934383,-212.79157532838784,-20.829122492683283,-211.78846740722656,-11.361648559570312
-209.86048302676826,-7.802195566841494,-211.30365329162444,-21.1219724905291,-210.2640380859375,-11.526817321777344
-208.34053417251278,-8.006985065928799,-209.8282928869124,-21.41596570783254,-208.7497100830078,-11.694835662841797
-206.82932825117763,-8.224146204329084,-208.365364609908,-21.713828823414588,-207.24404907226562,-11.866281509399414
-205.32455162747803,-8.44496869702995,-206.90315267534388,-22.013364119930138,-205.742919921875,-12.040928840637207
-203.82040287171534,-8.662509086724747,-205.45148142794133,-22.31386771448512,-204.2454376220703,-12.219849586486816
-202.30885551091663,-8.86710372509759,-203.98639714994502,-22.61831173167722,-202.74026489257812,-12.40346908569336
-200.7980007695437,-9.04925082374069,-202.51833309146983,-22.926847064412932,-201.23690795898438,-12.589832305908203
-199.29653834353036,-9.206777762044334,-201.06086751645137,-23.233430605221464,-199.74566650390625,-12.777406692504883
-197.74561038719284,-9.346059666558382,-199.54981922217718,-23.5532955280131,-198.20619201660156,-12.972908020019531
-196.20153941595927,-9.480686332281163,-198.06750275460269,-23.872066957115642,-196.67999267578125,-13.170792579650879
-194.67129314153317,-9.611652314047149,-196.58423122745367,-24.19080109386924,-195.1643829345703,-13.369656562805176
-193.16031793675657,-9.771218248063963,-195.11327093891836,-24.508592099333004,-193.6635284423828,-13.5685453414917
-191.6611430181212,-9.946410986188011,-193.64705519186796,-24.82683127772829,-192.17112731933594,-13.767718315124512
-190.1210578877968,-10.130605492416656,-192.13759216557585,-25.15812390579528,-190.63674926757812,-13.973615646362305
-188.59882151390156,-10.329892891150658,-190.62600180843225,-25.489038912601952,-189.1133270263672,-14.177337646484375
-187.08889257613893,-10.537512611579164,-189.13732184699109,-25.818342157898414,-187.60394287109375,-14.379673957824707
-185.59245587923678,-10.747408555408203,-187.6545565793272,-26.149383655313265,-186.10562133789062,-14.580277442932129
-184.10264454561985,-10.978364211408818,-186.1988314359672,-26.477818557968448,-184.61700439453125,-14.781601905822754
-182.57282065044723,-11.232755565047823,-184.7007556459066,-26.81796410608799,-183.08590698242188,-14.99065113067627
-181.06146623018134,-11.490257152162302,-183.21787974747616,-27.15857875609673,-181.5718994140625,-15.19902229309082
-179.56281158952487,-11.754791865797255,-181.75425836421144,-27.494904794211422,-180.07142639160156,-15.407928466796875
-178.02689045820742,-12.024417339363563,-180.254650721693,-27.839845483770667,-178.53399658203125,-15.624490737915039
-176.50601967377122,-12.282947525780166,-178.77076046643018,-28.180837217443994,-177.01290893554688,-15.841177940368652
-175.00960492487704,-12.538700832061375,-177.29497354726064,-28.52115490854223,-175.51251220703125,-16.055723190307617
-173.48791329158735,-12.799063903875137,-175.81082375486915,-28.86253938006913,-173.9906768798828,-16.275793075561523
-171.9864728764388,-13.052581162768167,-174.3439040879657,-29.201110079885822,-172.489013671875,-16.495012283325195
-170.47640511420204,-13.312290144926273,-172.87966942371088,-29.540404174091726,-170.98081970214844,-16.718364715576172
-168.94553290115547,-13.57702186831066,-171.40721971180977,-29.885419319802025,-169.45448303222656,-16.948759078979492
-167.42644074954745,-13.837090663140337,-169.95692777022396,-30.224872683354533,-167.94296264648438,-17.182157516479492
-165.91368908531376,-14.101324108756732,-168.53704060731155,-30.55950093425127,-166.44287109375,-17.4212646484375
-164.41146191253554,-14.364906759155465,-167.12107317696368,-30.895179225008924,-164.95249938964844,-17.665563583374023
